,Unnamed: 0,response,knowledge,Q2
3284,3284," The listener inquires the speaker about the programs shown on the portable tv.
"," The speaker had to pay some additional amount of money for the installation of the portable tv.
",0.0
3285,3285," The listener asks the speaker about the programs he watches on the portable tv.
"," The speaker explains features available in the new tv.
",0.03333333333333334
3286,3286," The listener asks the speaker about the latest movie released on the portable tv.
"," The speaker explains features available in the new tv.
",0.0
3287,3287," The listener asked the speaker if there was anything interesting on the tv.
"," The listener inquired if the speaker had been watching some informative stuff on his tv.
",0.8888888888888888
3288,3288," The speaker informed the listener that many people are unaware of the importance of tv in education.
"," The speaker show the listener some commercial ads in the tv.
",0.2
3289,3289," The speaker informed the listener that many people are unaware of the importance of watching tv.
"," The speaker show the listener some commercial ads in the tv.
",0.0
3290,3290," The speaker is curious to know whether there are any commercials on the tv.
"," The speaker was curious to know the types of channels and shows the listener had been watching on the tv.
",0.0
3291,3291," The listener asked the speaker if there were any commercials on the tv.
"," The speaker had worked in the news media industry before so he was aware of the revenue generation of the tv stations.
",0.0
3292,3292," The listener asked the speaker if the portable tv worked well.
"," The speaker's portable tv used to work through satellite transmission.
",0.0
3293,3293," The speaker is curious to know whether the listener pays for the tv.
"," The speaker was curious to know whether the listener had to pay for the subscription.
",0.0
3294,3294," The listener is happy to know that the speaker pays for the tv.
"," The listener was surprised to hear about such a reasonable amount for the subscription for 200 channels.
",0.0
3295,3295," The listener asked the speaker if he could get some paper napkins.
"," The speaker handed over the napkins to the listener.
",0.0
3296,3296," The listener brings the paper napkins for the speaker.
"," The speaker handed over the napkins to the listener.
",0.0
3297,3297," The listener asked the speaker if he could recommend some dessert.
"," The speaker went to the chef to ask what all has been prepared for the dessert.
",0.0
3298,3298," The listener asks the speaker about the price of the desserts.
"," The listener inquires from the speaker about the availability of cheese in the store.
",0.0
3299,3299," The listener asks the speaker about the price of the desserts.
"," The listener inquires from the speaker about the availability of cheese in the store.
",0.0
3300,3300," The restaurant has a wide variety of cheeses available.
"," The speaker's restaurant was famous for its delicious and mouth-melting desserts.
",0.0
3301,3301," The listener asks the speaker if they have cheese in the restaurant.
"," The speaker shows the shelf where the cheese product is kept.
",0.0
3302,3302," The listener asks the speaker if they have cheese in the restaurant.
"," The speaker shows the shelf where the cheese product is kept.
",0.0
3303,3303," The listener is happy to know that they have cheese in the restaurant.
"," The listener was delighted to hear that the restaurant had cheesecakes.
",0.3333333333333333
3304,3304," The speaker is curious to know if he can get another blanket.
"," The speaker wanted to have another blanket.
",0.8333333333333333
3305,3305," The speaker is concerned about the availability of blankets.
"," The speaker requested the listener to grant him some time to arrange for another blanket.
",0.0
3306,3306," The listener asked the speaker if he could have one more blanket.
"," The listener called up the room service to ask for another blanket.
",0.1
3307,3307," The listener will wait for the speaker to bring the blanket.
"," The speaker goes to check the storeroom searching for the blanket.
",0.037037037037037035
3308,3308," The listener will wait for the speaker to bring the blanket.
"," The speaker goes to check the storeroom searching for the blanket.
",0.037037037037037035
3309,3309," The speaker is concerned about the listener.
"," The speaker was in hurry and did not want to disappoint his customers.
",0.0
3310,3310," The listener brings the blanket for the speaker.
"," The listener gives the last stock of blankets to the speaker.
",0.375
3311,3311," The listener brings the blanket for the speaker.
"," The listener gives the last stock of blankets to the speaker.
",0.375
3312,3312," The listener is happy to help the speaker.
"," The listener was disappointed because of the inconvenience caused to the speaker.
",0.0
3313,3313," The speaker is curious to know the way to the olympic stadium.
"," The speaker was eager to reach the olympic stadium for her first practice session of javelin throw.
",0.3333333333333333
3314,3314," The speaker knows the way to the olympic stadium.
"," The speaker had been going to the olympic stadium for practice for the last six months.
",0.0
3315,3315," The listener follows the instructions given by the speaker and reaches the olympic stadium.
"," The listener follows the direction informed by the speaker.
",0.25
3316,3316," The listener follows the instructions given by the speaker and reaches the olympic stadium.
"," The listener follows the direction informed by the speaker.
",0.25
3317,3317," The listener has helped the speaker to reach the olympic stadium.
"," The speaker asked the listener to take a right from the t point.
",0.0
3318,3318," The speaker will reach the olympic stadium on time.
"," The listener reached the stadium on time without any issues.
",0.0
3319,3319," The speaker will reach the olympic stadium on time.
"," The listener reached the stadium on time without any issues.
",0.0
